window,interval,segment_id,pair_type,entry_delta_sec,candidate_d_engine,candidate_d_side,candidate_d_entry_ts,candidate_d_exit_ts,candidate_d_exit_reason,candidate_d_pnl_inr,candidate_d_mfe_usd,candidate_d_mae_usd,router_engine,router_side,router_entry_ts,router_exit_ts,router_exit_reason,router_pnl_inr,router_mfe_usd,router_mae_usd,paired_pnl_delta_router_minus_d
historical7d,1s,0,exact_same_action,0.0,BURST,BUY,1789713296.6780002,1789713363.931,momentum_zero_cross,5.167356887766561,1.949999999999818,-0.25,BURST,BUY,1789713296.6780002,1789713363.931,momentum_zero_cross,4.688930851412138,1.949999999999818,-0.25,-0.47842603635442327
historical7d,1s,0,exact_same_action,0.0,PRIMARY,BUY,1789713750.544,1789714650.717,max_hold,18.775952528765753,4.710000000000036,-0.0500000000001819,PRIMARY,BUY,1789713750.544,1789714650.717,max_hold,17.037558076394415,4.710000000000036,-0.0500000000001819,-1.7383944523713382
historical7d,1s,0,exact_same_action,0.0,PRIMARY,BUY,1789721883.6169999,1789722322.851,momentum_zero_cross,24.936038824806968,11.61999999999989,-0.9800000000004729,PRIMARY,BUY,1789721883.6169999,1789722322.851,momentum_zero_cross,22.627305273699594,11.61999999999989,-0.9800000000004729,-2.308733551107373
historical7d,1s,0,exact_same_action,0.0,SECONDARY,BUY,1789722363.9980001,1789723566.905,max_hold,33.172520717550626,7.5600000000004,-3.5200000000004366,SECONDARY,BUY,1789722363.9980001,1789723566.905,max_hold,30.10120245030349,7.5600000000004,-3.5200000000004366,-3.071318267247136
historical7d,1s,0,exact_same_action,0.0,PRIMARY,BUY,1789723626.188,1789724526.8609998,max_hold,14.833679920605375,3.3299999999999272,-2.6599999999998545,PRIMARY,BUY,1789723626.188,1789724526.8609998,max_hold,13.460285583208869,3.3299999999999272,-2.6599999999998545,-1.3733943373965065
historical7d,1s,0,exact_same_action,0.0,BURST,SELL,1789728974.961,1789729004.9980001,momentum_zero_cross,-2.2975909304333495,0.03999999999996362,-0.7800000000006548,BURST,SELL,1789728974.961,1789729004.9980001,momentum_zero_cross,-2.0848656734236273,0.03999999999996362,-0.7800000000006548,0.21272525700972222
historical7d,1s,0,exact_same_action,0.0,PRIMARY,SELL,1789730727.8140001,1789731283.908,momentum_zero_cross,6.4115423709114925,3.0799999999999272,-1.0499999999992724,PRIMARY,SELL,1789730727.8140001,1789731283.908,momentum_zero_cross,5.817921904963872,3.0799999999999272,-1.0499999999992724,-0.5936204659476205
historical7d,1s,0,exact_same_action,0.0,PRIMARY,SELL,1789735360.577,1789736260.586,max_hold,6.985792672211871,5.420000000000073,-1.6900000000005093,PRIMARY,SELL,1789735360.577,1789736260.586,max_hold,6.339004542119181,5.420000000000073,-1.6900000000005093,-0.6467881300926903
historical7d,1s,0,exact_same_action,0.0,SECONDARY,SELL,1789740332.994,1789740495.973,emergency_stop,-21.949494128016113,2.7100000000000364,-4.230000000000473,SECONDARY,SELL,1789740332.994,1789740495.973,emergency_stop,-19.91727345819698,2.7100000000000364,-4.230000000000473,2.0322206698191323
historical7d,1s,0,router_unmatched,nan,,,nan,nan,,nan,nan,nan,SECONDARY,SELL,1789659334.932,1789659593.9699998,emergency_stop,-20.089032513046682,1.6599999999998545,-4.329999999999927,nan
historical7d,1s,0,router_unmatched,nan,,,nan,nan,,nan,nan,nan,SECONDARY,SELL,1789665120.9169998,1789666320.983,max_hold,27.223854422406383,7.389999999999418,-1.110000000000582,nan
historical7d,1s,1,exact_same_action,0.0,PRIMARY,SELL,1789742547.9980001,1789742913.921,momentum_zero_cross,5.84999999999809,3.2299999999995634,-0.6500000000005457,PRIMARY,SELL,1789742547.9980001,1789742913.921,momentum_zero_cross,5.84999999999809,3.2299999999995634,-0.6500000000005457,0.0
historical7d,1s,1,exact_same_action,0.0,BURST,SELL,1789743770.854,1789743811.972,momentum_zero_cross,1.2899175000005472,1.269999999999527,-0.15999999999985448,BURST,SELL,1789743770.854,1789743811.972,momentum_zero_cross,1.2899175000005472,1.269999999999527,-0.15999999999985448,0.0
historical7d,1s,1,exact_same_action,0.0,PRIMARY,SELL,1789743963.9420002,1789744863.971,max_hold,21.299876534997868,5.599999999999454,-3.850000000000364,PRIMARY,SELL,1789743963.9420002,1789744863.971,max_hold,21.299876534997868,5.599999999999454,-3.850000000000364,0.0
historical7d,1s,1,exact_same_action,0.0,MICRO,SELL,1789744864.826,1789745160.99,take_profit,27.356667587448,10.029999999999745,-0.4600000000000364,MICRO,SELL,1789744864.826,1789745160.99,take_profit,27.356667587448,10.029999999999745,-0.4600000000000364,0.0
historical7d,1s,1,exact_same_action,0.0,SECONDARY,SELL,1789745230.8769999,1789745380.688,emergency_stop,-17.0073717256465,0.9799999999995634,-4.079999999999927,SECONDARY,SELL,1789745230.8769999,1789745380.688,emergency_stop,-17.0073717256465,0.9799999999995634,-4.079999999999927,0.0
historical7d,1s,1,exact_same_action,0.0,MICRO,BUY,1789745476.976,1789745822.81,trail,24.20509986361369,9.30999999999949,-0.9499999999998181,MICRO,BUY,1789745476.976,1789745822.81,trail,24.20509986361369,9.30999999999949,-0.9499999999998181,0.0
historical7d,1s,1,same_engine_timing_shift,2.0,PRIMARY,BUY,1789747214.968,1789747341.9950001,momentum_zero_cross,-13.554085118482067,2.5799999999999272,-3.2100000000000364,PRIMARY,BUY,1789747216.968,1789747341.9950001,momentum_zero_cross,-12.371797319986277,2.8599999999996726,-2.930000000000291,1.182287798495791
historical7d,1s,1,exact_same_action,0.0,MICRO,SELL,1789747390.945,1789747436.957,stagnation,-11.661866221024658,0.0,-3.1099999999996726,MICRO,SELL,1789747390.945,1789747436.957,stagnation,-11.68696027954773,0.0,-3.1099999999996726,-0.025094058523071894
historical7d,1s,1,exact_same_action,0.0,SECONDARY,BUY,1789747489.987,1789748601.928,emergency_stop,-16.173680520505933,5.030000000000655,-4.009999999999309,SECONDARY,BUY,1789747489.987,1789748601.928,emergency_stop,-16.208483122235602,5.030000000000655,-4.009999999999309,-0.03480260172966965
historical7d,1s,1,exact_same_action,0.0,PRIMARY,SELL,1789749091.967,1789749991.997,max_hold,21.790030406288032,9.63000000000011,-0.8500000000003638,PRIMARY,SELL,1789749091.967,1789749991.997,max_hold,21.83691829608813,9.63000000000011,-0.8500000000003638,0.046887889800096616
historical7d,1s,1,exact_same_action,0.0,PRIMARY,SELL,1789750451.994,1789751026.864,emergency_stop,-16.587119808060432,2.5399999999999636,-4.069999999999709,PRIMARY,SELL,1789750451.994,1789751026.864,emergency_stop,-16.62281205039145,2.5399999999999636,-4.069999999999709,-0.035692242331016644
historical7d,1s,1,exact_same_action,0.0,SECONDARY,SELL,1789751974.95,1789752242.887,emergency_stop,-16.159819096195946,5.4399999999996,-4.0900000000001455,SECONDARY,SELL,1789751974.95,1789752242.887,emergency_stop,-16.19459187084767,5.4399999999996,-4.0900000000001455,-0.03477277465172435
historical7d,1s,1,exact_same_action,0.0,PRIMARY,BUY,1789753819.984,1789754157.972,momentum_zero_cross,4.251141681273982,5.350000000000364,-0.9399999999995998,PRIMARY,BUY,1789753819.984,1789754157.972,momentum_zero_cross,4.260289307916056,5.350000000000364,-0.9399999999995998,0.009147626642074691
historical7d,1s,1,exact_same_action,0.0,SECONDARY,SELL,1789754302.941,1789754630.972,momentum_zero_cross,1.0426700519426757,2.709999999999127,-0.5300000000006548,SECONDARY,SELL,1789754302.941,1789754630.972,momentum_zero_cross,1.044913674259019,2.709999999999127,-0.5300000000006548,0.002243622316343341
historical7d,1s,1,exact_same_action,0.0,SECONDARY,BUY,1789757067.9889998,1789758267.99,max_hold,7.081296554086479,3.050000000000182,-2.6400000000003274,SECONDARY,BUY,1789757067.9889998,1789758267.99,max_hold,7.096534121280235,3.050000000000182,-2.6400000000003274,0.015237567193755908
historical7d,1s,1,exact_same_action,0.0,PRIMARY,BUY,1789758585.943,1789758913.959,momentum_zero_cross,-0.11768012047919117,4.510000000000218,-0.9600000000000364,PRIMARY,BUY,1789758585.943,1789758913.959,momentum_zero_cross,-0.11793334511531182,4.510000000000218,-0.9600000000000364,-0.0002532246361206525
historical7d,1s,1,exact_same_action,0.0,PRIMARY,BUY,1789759468.945,1789760369.956,max_hold,29.334974851637035,12.539999999999964,-3.9799999999995634,PRIMARY,BUY,1789759468.945,1789760369.956,max_hold,29.39809798834158,12.539999999999964,-3.9799999999995634,0.06312313670454373
historical7d,1s,1,exact_same_action,0.0,PRIMARY,BUY,1789761354.9889998,1789761545.753,momentum_zero_cross,-6.3783726054611485,1.1000000000003638,-1.5399999999999636,PRIMARY,BUY,1789761354.9889998,1789761545.753,momentum_zero_cross,-6.392097617599841,1.1000000000003638,-1.5399999999999636,-0.013725012138692705
historical7d,1s,1,exact_same_action,0.0,PRIMARY,BUY,1789762637.884,1789762736.864,momentum_zero_cross,-9.416113976816924,1.0099999999993088,-2.300000000000182,PRIMARY,BUY,1789762637.884,1789762736.864,momentum_zero_cross,-9.436375615110128,1.0099999999993088,-2.300000000000182,-0.020261638293204598
historical7d,1s,1,exact_same_action,0.0,SECONDARY,BUY,1789763657.9139998,1789764857.978,max_hold,9.293919428155592,5.149999999999636,-1.1300000000001091,SECONDARY,BUY,1789763657.9139998,1789764857.978,max_hold,9.313918127644904,5.149999999999636,-1.1300000000001091,0.01999869948931199
historical7d,1s,1,exact_same_action,0.0,PRIMARY,SELL,1789767860.959,1789768061.9129999,momentum_zero_cross,-3.8065329097369065,1.819999999999709,-0.930000000000291,PRIMARY,SELL,1789767860.959,1789768061.9129999,momentum_zero_cross,-3.814723825135569,1.819999999999709,-0.930000000000291,-0.008190915398662568
historical7d,1s,2,exact_same_action,0.0,MICRO,BUY,1789963644.742,1789963943.9980001,momentum_zero_cross,-4.387499999996862,2.740000000000691,-1.1699999999991633,MICRO,BUY,1789963644.742,1789963943.9980001,momentum_zero_cross,-4.387499999996862,2.740000000000691,-1.1699999999991633,0.0
historical7d,1s,2,exact_same_action,0.0,PRIMARY,SELL,1789967510.961,1789968412.9859998,max_hold,14.385152812499683,8.699999999999818,-1.9699999999993452,PRIMARY,SELL,1789967510.961,1789968412.9859998,max_hold,14.385152812499683,8.699999999999818,-1.9699999999993452,0.0
historical7d,1s,2,exact_same_action,0.0,SECONDARY,SELL,1789968692.959,1789969892.9740002,max_hold,-4.360479931548151,3.149999999999636,-3.2100000000000364,SECONDARY,SELL,1789968692.959,1789969892.9740002,max_hold,-4.360479931548151,3.149999999999636,-3.2100000000000364,0.0
historical7d,1s,2,exact_same_action,0.0,SECONDARY,SELL,1789970946.9539998,1789971214.91,emergency_stop,-15.548343066087286,0.0,-4.099999999999454,SECONDARY,SELL,1789970946.9539998,1789971214.91,emergency_stop,-15.548343066087286,0.0,-4.099999999999454,0.0
historical7d,1s,2,exact_same_action,0.0,SECONDARY,SELL,1789984832.9750001,1789984990.985,emergency_stop,-15.180501503515917,2.430000000000291,-4.130000000000109,SECONDARY,SELL,1789984832.9750001,1789984990.985,emergency_stop,-15.180501503515917,2.430000000000291,-4.130000000000109,0.0
historical7d,1s,2,exact_same_action,0.0,MICRO,BUY,1789984996.8990002,1789985002.813,momentum_zero_cross,-1.2822524864394826,0.0500000000001819,-0.3599999999996726,MICRO,BUY,1789984996.8990002,1789985002.813,momentum_zero_cross,-1.2822524864394826,0.0500000000001819,-0.3599999999996726,0.0
historical7d,1s,2,exact_same_action,0.0,MICRO,BUY,1789985709.5100002,1789985754.127,momentum_zero_cross,-10.76315257312022,0.4099999999998545,-3.5900000000001455,MICRO,BUY,1789985709.5100002,1789985754.127,momentum_zero_cross,-10.76315257312022,0.4099999999998545,-3.5900000000001455,0.0
historical7d,1s,2,exact_same_action,0.0,PRIMARY,SELL,1789993811.904,1789994712.9950001,max_hold,-8.817538687946506,5.3200000000006185,-2.949999999999818,PRIMARY,SELL,1789993811.904,1789994712.9950001,max_hold,-8.817538687946506,5.3200000000006185,-2.949999999999818,0.0
historical7d,1s,3,exact_same_action,0.0,MICRO,SELL,1790004086.949,1790004353.822,trail,19.040625000000375,5.5900000000001455,-0.6700000000000728,MICRO,SELL,1790004086.949,1790004353.822,trail,19.040625000000375,5.5900000000001455,-0.6700000000000728,0.0
historical7d,1s,3,exact_same_action,0.0,PRIMARY,SELL,1790005642.848,1790005976.655,emergency_stop,-15.571218750000009,0.0,-4.0,PRIMARY,SELL,1790005642.848,1790005976.655,emergency_stop,-15.571218750000009,0.0,-4.0,0.0
historical7d,1s,3,exact_same_action,0.0,BURST,BUY,1790006264.808,1790006342.84,momentum_zero_cross,3.2473776703147,2.2100000000000364,-1.5499999999992724,BURST,BUY,1790006264.808,1790006342.84,momentum_zero_cross,3.2473776703147,2.2100000000000364,-1.5499999999992724,0.0
historical7d,1s,3,exact_same_action,0.0,PRIMARY,BUY,1790006919.9699998,1790007820.923,max_hold,9.956984804033775,3.069999999999709,-1.1199999999998909,PRIMARY,BUY,1790006919.9699998,1790007820.923,max_hold,9.956984804033775,3.069999999999709,-1.1199999999998909,0.0
historical7d,1s,3,exact_same_action,0.0,SECONDARY,SELL,1790008359.963,1790009559.9859998,max_hold,9.803884761547055,5.700000000000728,-1.639999999999418,SECONDARY,SELL,1790008359.963,1790009559.9859998,max_hold,9.803884761547055,5.700000000000728,-1.639999999999418,0.0
historical7d,1s,3,exact_same_action,0.0,PRIMARY,SELL,1790009590.981,1790010322.9980001,take_profit,98.9514749726757,25.0600000000004,-0.8800000000001091,PRIMARY,SELL,1790009590.981,1790010322.9980001,take_profit,98.9514749726757,25.0600000000004,-0.8800000000001091,0.0
historical7d,1s,3,exact_same_action,0.0,MICRO,SELL,1790010323.947,1790010435.882,emergency_stop,-19.466481623271328,2.5600000000004,-4.149999999999636,MICRO,SELL,1790010323.947,1790010435.882,emergency_stop,-19.466481623271328,2.5600000000004,-4.149999999999636,0.0
historical7d,1s,3,exact_same_action,0.0,BURST,SELL,1790012063.96,1790012110.993,momentum_zero_cross,2.8631735062972887,2.0,-0.4399999999995998,BURST,SELL,1790012063.96,1790012110.993,momentum_zero_cross,2.8631735062972887,2.0,-0.4399999999995998,0.0
historical7d,1s,3,exact_same_action,0.0,BURST,SELL,1790018048.984,1790018075.927,momentum_zero_cross,-6.712304669267273,0.0,-1.6199999999998909,BURST,SELL,1790018048.984,1790018075.927,momentum_zero_cross,-6.712304669267273,0.0,-1.6199999999998909,0.0
historical7d,1s,3,exact_same_action,0.0,PRIMARY,BUY,1790018369.8179998,1790018583.9950001,emergency_stop,-19.41816088043346,0.43000000000029104,-4.300000000000182,PRIMARY,BUY,1790018369.8179998,1790018583.9950001,emergency_stop,-19.41816088043346,0.43000000000029104,-4.300000000000182,0.0
historical7d,1s,3,exact_same_action,0.0,BURST,SELL,1790022664.515,1790022693.86,momentum_zero_cross,-2.27251188368633,0.8699999999998909,-0.7399999999997817,BURST,SELL,1790022664.515,1790022693.86,momentum_zero_cross,-2.27251188368633,0.8699999999998909,-0.7399999999997817,0.0
historical7d,1s,4,exact_same_action,0.0,MICRO,SELL,1790050280.984,1790050703.889,trail,19.837499999999864,6.279999999999745,-1.6199999999998909,MICRO,SELL,1790050280.984,1790050703.889,trail,19.837499999999864,6.279999999999745,-1.6199999999998909,0.0
historical7d,1s,4,exact_same_action,0.0,PRIMARY,SELL,1790052568.997,1790052905.838,emergency_stop,-16.140954374997726,1.050000000000182,-4.139999999999418,PRIMARY,SELL,1790052568.997,1790052905.838,emergency_stop,-16.140954374997726,1.050000000000182,-4.139999999999418,0.0
historical7d,1s,4,exact_same_action,0.0,PRIMARY,SELL,1790057264.7849998,1790057517.7500002,momentum_zero_cross,-2.871070310063337,2.100000000000364,-0.7600000000002183,PRIMARY,SELL,1790057264.7849998,1790057517.7500002,momentum_zero_cross,-2.871070310063337,2.100000000000364,-0.7600000000002183,0.0
historical7d,1s,4,exact_same_action,0.0,SECONDARY,BUY,1790066908.9950001,1790067373.983,emergency_stop,-16.865297881229743,3.410000000000764,-4.489999999999782,SECONDARY,BUY,1790066908.9950001,1790067373.983,emergency_stop,-16.865297881229743,3.410000000000764,-4.489999999999782,0.0
historical7d,1s,4,exact_same_action,0.0,BURST,SELL,1790072966.9689999,1790073076.985,momentum_zero_cross,10.09056969949521,3.6700000000000728,-0.7999999999992724,BURST,SELL,1790072966.9689999,1790073076.985,momentum_zero_cross,10.09056969949521,3.6700000000000728,-0.7999999999992724,0.0
historical7d,1s,4,exact_same_action,0.0,SECONDARY,SELL,1790073086.9550002,1790073984.9020002,emergency_stop,-14.969737638135953,1.449999999999818,-4.039999999999964,SECONDARY,SELL,1790073086.9550002,1790073984.9020002,emergency_stop,-14.969737638135953,1.449999999999818,-4.039999999999964,0.0
historical7d,1s,4,exact_same_action,0.0,SECONDARY,SELL,1790074221.952,1790074679.95,take_profit,28.960447023978322,8.0600000000004,-0.7199999999993452,SECONDARY,SELL,1790074221.952,1790074679.95,take_profit,28.960447023978322,8.0600000000004,-0.7199999999993452,0.0
historical7d,1s,4,exact_same_action,0.0,BURST,SELL,1790075668.965,1790075763.8,momentum_zero_cross,8.725612015714487,2.6099999999996726,-1.5,BURST,SELL,1790075668.965,1790075763.8,momentum_zero_cross,8.725612015714487,2.6099999999996726,-1.5,0.0
historical7d,1s,4,exact_same_action,0.0,MICRO,SELL,1790076713.9889998,1790076761.968,emergency_stop,-15.541769586183788,0.8299999999999272,-4.010000000000218,MICRO,SELL,1790076713.9889998,1790076761.968,emergency_stop,-15.541769586183788,0.8299999999999272,-4.010000000000218,0.0
historical7d,1s,4,exact_same_action,0.0,SECONDARY,BUY,1790076896.962,1790077058.901,take_profit,32.47939937186904,8.640000000000327,-0.7799999999997453,SECONDARY,BUY,1790076896.962,1790077058.901,take_profit,32.47939937186904,8.640000000000327,-0.7799999999997453,0.0
historical7d,1s,4,exact_same_action,0.0,MICRO,BUY,1790077062.904,1790077202.9859998,trail,8.605988260415744,4.199999999999818,-2.1900000000005093,MICRO,BUY,1790077062.904,1790077202.9859998,trail,8.605988260415744,4.199999999999818,-2.1900000000005093,0.0
historical7d,1s,4,exact_same_action,0.0,MICRO,BUY,1790077324.903,1790077739.925,trail,7.1991743643627215,4.010000000000218,-2.449999999999818,MICRO,BUY,1790077324.903,1790077739.925,trail,7.1991743643627215,4.010000000000218,-2.449999999999818,0.0
historical7d,1s,4,exact_same_action,0.0,MICRO,BUY,1790077899.91,1790078249.833,trail,10.880295246713057,4.949999999999818,-0.5900000000001455,MICRO,BUY,1790077899.91,1790078249.833,trail,10.880295246713057,4.949999999999818,-0.5900000000001455,0.0
historical7d,1s,4,exact_same_action,0.0,SECONDARY,SELL,1790078293.721,1790078642.9190001,take_profit,34.169789773803885,8.13000000000011,-1.7599999999993088,SECONDARY,SELL,1790078293.721,1790078642.9190001,take_profit,34.169789773803885,8.13000000000011,-1.7599999999993088,0.0
historical7d,1s,4,exact_same_action,0.0,MICRO,BUY,1790081569.965,1790081656.9689999,trail,9.631871124648427,4.190000000000509,-2.699999999999818,MICRO,BUY,1790081569.965,1790081656.9689999,trail,9.631871124648427,4.190000000000509,-2.699999999999818,0.0
historical7d,1s,4,exact_same_action,0.0,SECONDARY,SELL,1790081739.948,1790081787.968,emergency_stop,-30.995040216737692,1.7700000000004366,-6.8400000000001455,SECONDARY,SELL,1790081739.948,1790081787.968,emergency_stop,-30.995040216737692,1.7700000000004366,-6.8400000000001455,0.0
historical7d,1s,4,simultaneous_substitution,0.0,MICRO,BUY,1790081889.859,1790081989.981,trail,23.289701540350617,6.130000000000109,-0.18999999999959982,BURST,BUY,1790081889.859,1790081974.959,momentum_zero_cross,17.84074968019479,6.130000000000109,-0.18999999999959982,-5.448951860155827
historical7d,1s,4,exact_same_action,0.0,SECONDARY,SELL,1790086772.987,1790087024.978,emergency_stop,-18.20774975358615,0.02999999999974534,-4.069999999999709,SECONDARY,SELL,1790086772.987,1790087024.978,emergency_stop,-18.041420498054908,0.02999999999974534,-4.069999999999709,0.16632925553124167
recent24h,1s,0,exact_same_action,0.0,PRIMARY,BUY,1790192053.982,1790192132.808,momentum_zero_cross,-6.187500000002047,0.0,-1.6500000000005457,PRIMARY,BUY,1790192053.982,1790192132.808,momentum_zero_cross,-6.187500000002047,0.0,-1.6500000000005457,0.0
recent24h,1s,0,simultaneous_substitution,0.0,PRIMARY,SELL,1790193767.9910002,1790193786.978,emergency_stop,-15.03659062500142,0.0,-4.0600000000004,SECONDARY,SELL,1790193767.9910002,1790193786.978,emergency_stop,-15.03659062500142,0.0,-4.0600000000004,0.0
recent24h,1s,0,nearby_replacement,7.999000072479248,PRIMARY,SELL,1790194365.9689999,1790194850.809,emergency_stop,-14.363277281249898,0.9600000000000364,-4.0,MICRO,SELL,1790194373.968,1790194419.884,stagnation,-5.293075945662696,0.0,-2.350000000000364,9.070201335587203
recent24h,1s,0,exact_same_action,0.0,BURST,SELL,1790195523.912,1790195573.826,momentum_zero_cross,-1.1494212644317696,0.3000000000001819,-0.8899999999994179,BURST,SELL,1790195523.912,1790195573.826,momentum_zero_cross,-1.101887450566538,0.3000000000001819,-0.8899999999994179,0.0475338138652317
recent24h,1s,0,exact_same_action,0.0,PRIMARY,SELL,1790196024.809,1790196053.956,emergency_stop,-14.175854251376782,0.5800000000008367,-4.079999999999927,PRIMARY,SELL,1790196024.809,1790196053.956,emergency_stop,-13.58961799647444,0.5800000000008367,-4.079999999999927,0.5862362549023423
recent24h,1s,0,exact_same_action,0.0,SECONDARY,BUY,1790196065.932,1790196279.938,take_profit,28.59563743009947,8.489999999999782,-0.5299999999997453,SECONDARY,BUY,1790196065.932,1790196279.938,take_profit,27.413077346149777,8.489999999999782,-0.5299999999997453,-1.1825600839496921
recent24h,1s,0,exact_same_action,0.0,PRIMARY,BUY,1790196504.922,1790197405.895,max_hold,6.735330215513721,4.789999999999964,-1.2200000000002547,PRIMARY,BUY,1790196504.922,1790197405.895,max_hold,6.456793579127954,4.789999999999964,-1.2200000000002547,-0.2785366363857671
recent24h,1s,0,exact_same_action,0.0,PRIMARY,SELL,1790203082.952,1790203297.859,momentum_zero_cross,-12.28000451906742,0.02999999999974534,-3.5799999999999272,PRIMARY,SELL,1790203082.952,1790203297.859,momentum_zero_cross,-11.772170300981923,0.02999999999974534,-3.5799999999999272,0.5078342180854971
recent24h,1s,0,exact_same_action,0.0,PRIMARY,BUY,1790227939.976,1790228840.6009998,max_hold,14.872357070690596,6.9099999999998545,-0.4499999999998181,PRIMARY,BUY,1790227939.976,1790228840.6009998,max_hold,14.257317246205576,6.9099999999998545,-0.4499999999998181,-0.6150398244850201
recent24h,1s,0,exact_same_action,0.0,SECONDARY,SELL,1790230026.655,1790230697.855,emergency_stop,-15.085155713111428,0.0,-4.130000000000109,SECONDARY,SELL,1790230026.655,1790230697.855,emergency_stop,-14.461315693804357,0.0,-4.130000000000109,0.623840019307071
recent24h,1s,0,exact_same_action,0.0,PRIMARY,SELL,1790243248.941,1790243458.4819999,momentum_zero_cross,-9.0255755903126,0.0,-2.7399999999997817,PRIMARY,SELL,1790243248.941,1790243458.4819999,momentum_zero_cross,-8.65232685774405,0.0,-2.7399999999997817,0.37324873256855007
recent24h,1s,0,exact_same_action,0.0,PRIMARY,BUY,1790244962.708,1790245089.9299998,momentum_zero_cross,-3.8536420460543432,1.8099999999994907,-1.550000000000182,PRIMARY,BUY,1790244962.708,1790245089.9299998,momentum_zero_cross,-3.6942763640465954,1.8099999999994907,-1.550000000000182,0.1593656820077478
recent24h,1s,0,exact_same_action,0.0,PRIMARY,BUY,1790245996.197,1790246066.9980001,emergency_stop,-14.459958557911932,0.36999999999989086,-4.200000000000728,PRIMARY,BUY,1790245996.197,1790246066.9980001,emergency_stop,-13.861973293622828,0.36999999999989086,-4.200000000000728,0.5979852642891039
recent24h,1s,0,exact_same_action,0.0,MICRO,BUY,1790247697.938,1790247997.951,momentum_zero_cross,-2.634174093344533,1.839999999999236,-2.2100000000000364,MICRO,BUY,1790247697.938,1790247997.951,momentum_zero_cross,-2.5252389753714413,1.839999999999236,-2.2100000000000364,0.10893511797309152
recent24h,1s,0,exact_same_action,0.0,PRIMARY,SELL,1790248961.94,1790249521.964,emergency_stop,-14.849592938019725,5.880000000000109,-4.479999999999563,PRIMARY,SELL,1790248961.94,1790249521.964,emergency_stop,-14.235494514288858,5.880000000000109,-4.479999999999563,0.6140984237308675
recent24h,1s,0,exact_same_action,0.0,SECONDARY,BUY,1790251279.973,1790251411.604,emergency_stop,-13.645927361874316,2.0499999999992724,-4.260000000000218,SECONDARY,BUY,1790251279.973,1790251411.604,emergency_stop,-13.08160600180406,2.0499999999992724,-4.260000000000218,0.5643213600702559
recent24h,1s,0,exact_same_action,0.0,PRIMARY,SELL,1790253504.9689999,1790253653.8739998,momentum_zero_cross,-6.822034732832258,0.0,-2.430000000000291,PRIMARY,SELL,1790253504.9689999,1790253653.8739998,momentum_zero_cross,-6.539912469039876,0.0,-2.430000000000291,0.2821222637923819
recent24h,1s,0,exact_same_action,0.0,BURST,BUY,1790256394.957,1790256424.838,momentum_zero_cross,-4.635634619456863,0.0,-1.7200000000002547,BURST,BUY,1790256394.957,1790256424.838,momentum_zero_cross,-4.443929976462097,0.0,-1.7200000000002547,0.19170464299476642
recent24h,1s,0,exact_same_action,0.0,SECONDARY,SELL,1790256642.971,1790256688.952,emergency_stop,-13.32626622420302,0.0,-4.420000000000073,SECONDARY,SELL,1790256642.971,1790256688.952,emergency_stop,-12.775164310725772,0.0,-4.420000000000073,0.5511019134772468
recent24h,1s,0,candidate_d_unmatched,nan,PRIMARY,BUY,1790257759.983,1790257881.936,emergency_stop,-11.718482354177581,0.13000000000010914,-4.020000000000437,,,nan,nan,,nan,nan,nan,nan
recent24h,1s,0,exact_same_action,0.0,MICRO,BUY,1790259382.96,1790259428.948,stagnation,-6.361102674177904,0.0,-3.589999999999236,MICRO,BUY,1790259382.96,1790259428.948,stagnation,-6.215934809233427,0.0,-3.589999999999236,0.14516786494447764
recent24h,1s,0,exact_same_action,0.0,PRIMARY,BUY,1790259744.944,1790260348.967,emergency_stop,-11.39573874349422,0.9299999999993815,-4.100000000000364,PRIMARY,BUY,1790259744.944,1790260348.967,emergency_stop,-11.135674545886857,0.9299999999993815,-4.100000000000364,0.2600641976073632
recent24h,1s,0,exact_same_action,0.0,PRIMARY,BUY,1790262741.964,1790263641.997,max_hold,4.337308497848027,3.9600000000000364,-1.360000000000582,PRIMARY,BUY,1790262741.964,1790263641.997,max_hold,4.238326002754201,3.9600000000000364,-1.360000000000582,-0.09898249509382584
recent24h,1s,0,exact_same_action,0.0,SECONDARY,BUY,1790264485.926,1790265334.983,take_profit,21.812081977443103,8.0,-2.5299999999997453,SECONDARY,BUY,1790264485.926,1790265334.983,take_profit,21.314304542799107,8.0,-2.5299999999997453,-0.4977774346439965
recent24h,1s,0,exact_same_action,0.0,PRIMARY,SELL,1790267631.868,1790267934.972,momentum_zero_cross,-1.0982383275645755,2.769999999999527,-1.7700000000004366,PRIMARY,SELL,1790267631.868,1790267934.972,momentum_zero_cross,-1.0731752337302431,2.769999999999527,-1.7700000000004366,0.02506309383433236
recent24h,1s,0,exact_same_action,0.0,SECONDARY,BUY,1790267949.875,1790267992.881,emergency_stop,-11.72918678343588,0.0,-4.069999999999709,SECONDARY,BUY,1790267949.875,1790267992.881,emergency_stop,-11.461512908307553,0.0,-4.069999999999709,0.2676738751283274
recent24h,1s,0,exact_same_action,0.0,PRIMARY,SELL,1790268611.999,1790269512.829,max_hold,5.755424057779257,5.030000000000655,-2.009999999999309,PRIMARY,SELL,1790268611.999,1790269512.829,max_hold,5.6240784931636245,5.030000000000655,-2.009999999999309,-0.13134556461563207
