label,episode_id,window,interval,segment_id,engine,side,onset_entry_ts,onset_excursion_edge_r,onset_pnl_inr,policy_action,policy_entry_ts,policy_wait_sec,policy_predicted_excursion_edge_r,policy_actual_excursion_edge_r,policy_pnl_inr,episode_checkpoints
historical_walkforward,historical7d|1s|1|1|1267,historical7d,1s,1,PRIMARY,SELL,1789743261.835,-0.4700000000000273,-6.712499999999864,TAKE,1789743261.835,0.0,0.7451673726263043,-0.4700000000000273,-6.712499999999864,1
historical_walkforward,historical7d|1s|1|1|1268,historical7d,1s,1,PRIMARY,SELL,1789743273.411,-0.4250000000001819,-6.037500000002183,TAKE,1789743273.411,0.0,0.7236191648320252,-0.4250000000001819,-6.037500000002183,1
historical_walkforward,historical7d|1s|1|1|1269,historical7d,1s,1,PRIMARY,SELL,1789743278.109,-0.3625000000001819,-5.512500000000955,TAKE,1789743278.109,0.0,0.669844889951224,-0.3625000000001819,-5.512500000000955,1
historical_walkforward,historical7d|1s|1|1|1270,historical7d,1s,1,PRIMARY,SELL,1789743281.415,-0.41249999999990905,-5.887499999998909,TAKE,1789743281.415,0.0,0.6312776808348737,-0.41249999999990905,-5.887499999998909,1
historical_walkforward,historical7d|1s|1|1|1271,historical7d,1s,1,PRIMARY,SELL,1789743285.274,-0.37249999999994543,-5.5874999999991815,TAKE,1789743285.274,0.0,0.7792974308127909,-0.37249999999994543,-5.5874999999991815,1
historical_walkforward,historical7d|1s|1|1|1272,historical7d,1s,1,PRIMARY,SELL,1789743287.725,-0.43000000000006366,-6.112500000000409,TAKE,1789743287.725,0.0,0.7792974308127909,-0.43000000000006366,-6.112500000000409,1
historical_walkforward,historical7d|1s|1|1|1273,historical7d,1s,1,PRIMARY,SELL,1789743290.7350001,-0.4025000000001455,-5.812500000000682,TAKE,1789743290.7350001,0.0,0.74470320272127,-0.4025000000001455,-5.812500000000682,2
historical_walkforward,historical7d|1s|1|1|1274,historical7d,1s,1,PRIMARY,SELL,1789743294.496,-0.37249999999994543,-5.5874999999991815,TAKE,1789743294.496,0.0,0.8792488755616056,-0.37249999999994543,-5.5874999999991815,1
historical_walkforward,historical7d|1s|1|1|1275,historical7d,1s,1,PRIMARY,SELL,1789743296.996,-0.47250000000008185,-6.750000000000681,TAKE,1789743296.996,0.0,0.8140746548376759,-0.47250000000008185,-6.750000000000681,1
historical_walkforward,historical7d|1s|1|1|1278,historical7d,1s,1,PRIMARY,SELL,1789743963.9420002,0.4374999999997726,20.999999999997954,TAKE,1789743963.9420002,0.0,1.479550268433831,0.4374999999997726,20.999999999997954,2
historical_walkforward,historical7d|1s|1|1|1280,historical7d,1s,1,PRIMARY,SELL,1789743967.948,0.4875000000001819,20.962500000000546,TAKE,1789743967.948,0.0,1.479550268433831,0.4875000000001819,20.962500000000546,2
historical_walkforward,historical7d|1s|1|1|1281,historical7d,1s,1,PRIMARY,SELL,1789743974.809,-0.8174999999998818,-15.112499999999045,TAKE,1789743974.809,0.0,1.4741433752567483,-0.8174999999998818,-15.112499999999045,2
historical_walkforward,historical7d|1s|1|1|1282,historical7d,1s,1,PRIMARY,SELL,1789743980.9689999,0.6599999999998545,22.68749999999727,TAKE,1789743980.9689999,0.0,1.4478468915160827,0.6599999999998545,22.68749999999727,1
historical_walkforward,historical7d|1s|1|1|1283,historical7d,1s,1,PRIMARY,SELL,1789743983.967,-0.584999999999809,-15.749999999999318,TAKE,1789743983.967,0.0,1.4578864359201187,-0.584999999999809,-15.749999999999318,3
historical_walkforward,historical7d|1s|1|1|1284,historical7d,1s,1,PRIMARY,SELL,1789743993.9950001,1.0824999999997544,28.049999999998363,TAKE,1789743993.9950001,0.0,1.525523796080645,1.0824999999997544,28.049999999998363,1
